PMX Bone Weight
0.8470801,18.76909,-1.08636,0.4541036,0.6703736,-0.5868469,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.13152,18.61723,-0.97043,0.7079604,0.5355077,-0.4604603,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.8223,18.74292,-1.06871,-0.5094976,-0.6550848,0.5579212,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.14216,18.56081,-0.92505,-0.5094976,-0.6550848,0.5579212,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.4705,14.477,0.96732,0.3638044,0.1137772,0.9245005,è„îºêg,âHêD4-0,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
0.73531,14.477,1.16998,0.1947761,0.09023735,0.9766881,è„îºêg,âHêD5-0,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
0,14.477,1.24826,1.871129E-09,0.0930105,0.9956652,è„îºêg,âHêD4-3,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
1.63467,13.455,1.12181,0.3369868,0.2025764,0.9194579,âHêD4-0,â∫îºêg,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
0.79912,13.455,1.30722,0.201657,0.1858557,0.9616612,âHêD5-0,â∫îºêg,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
0,13.455,1.43796,7.483802E-09,0.1949785,0.9808076,âHêD5-0,â∫îºêg,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
2.30265,9.055,1.98504,0.3159413,0.2246112,0.9218085,âHêD4-3,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.3235,9.055,2.31511,0.1982109,0.2272638,0.9534483,âHêD5-3,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.37305,18.07445,-1.44147,0.374498,0.5386967,-0.7546901,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.82638,18.19494,-1.46577,-0.05158058,0.570327,-0.8197967,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.16284,18.12315,-1.48131,0.253508,0.5593897,-0.7891875,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.8016,18.16877,-1.44812,-0.3358598,-0.5481465,0.7659853,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.17945,18.08931,-1.41614,-0.3358598,-0.5481465,0.7659853,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.38775,17.40322,-1.70446,0.613919,0.2253533,-0.7565179,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.16619,17.446,-1.77878,0.2769603,0.2800249,-0.9191729,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.82607,17.45282,-1.95011,-0.2222096,0.3211026,-0.9206063,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.16094,17.45374,-1.8497,0.2174857,0.3218174,-0.9214845,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.80129,17.45295,-1.93282,-0.3467194,-0.3162071,0.8830621,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.1416,17.45441,-1.76825,-0.1261873,-0.2759835,0.952843,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.37499,16.21722,-1.85401,0.6624401,0.08182678,-0.7446324,è„îºêg2,è„îºêg,,,0.65,0.35,0,0,False,0,0,0,0,0,0,0,0,0
0.82618,16.21523,-2.07642,-0.2350083,0.09872967,-0.9669662,è„îºêg2,è„îºêg,,,0.65,0.35,0,0,False,0,0,0,0,0,0,0,0,0
1.173,16.20385,-2.03764,0.9993258,0.006979211,-0.03604634,è„îºêg2,è„îºêg,,,0.65,0.35,0,0,False,0,0,0,0,0,0,0,0,0
0.8014,16.21538,-2.05913,-0.5701659,0.07806267,-0.8178124,è„îºêg2,è„îºêg,,,0.65,0.35,0,0,False,0,0,0,0,0,0,0,0,0
1.14245,16.21617,-1.97206,0.02337318,-0.1145305,0.9931448,è„îºêg2,è„îºêg,,,0.65,0.35,0,0,False,0,0,0,0,0,0,0,0,0
2.05916,9.055,-2.69798,0.6144264,0.1763657,-0.7690094,âHêD1-3,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
2.444,9.055,-2.29978,0.7993886,0.175867,-0.5744985,âHêD2-3,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
2.68298,9.055,-1.81852,0.901278,0.1784227,-0.3947952,âHêD2-3,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
2.94502,9.055,-1.18954,0.9336709,0.1947159,-0.3005731,âHêD2-3,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.11735,9.0643,-3.2212,0.2891746,0.1810452,-0.9400004,âHêD1-3,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.60919,9.055,-3.05574,0.2891746,0.1810452,-0.9400004,âHêD1-3,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
2.17932,13.455,-0.9309,0.9585713,0.148674,-0.2429757,âHêD2-0,â∫îºêg,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
1.99563,13.455,-1.49336,0.9085614,0.1270268,-0.3979704,âHêD2-0,â∫îºêg,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
1.81581,13.455,-1.82041,0.7542395,0.1340463,-0.6427709,âHêD2-0,â∫îºêg,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
1.52982,13.455,-2.06244,0.5762148,0.1435271,-0.8045971,âHêD1-0,â∫îºêg,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
1.05757,18.97587,-0.02031,0.372541,0.927593,-0.02800865,è„îºêg2,ç∂å®,,,0.55,0.45,0,0,False,0,0,0,0,0,0,0,0,0
1.15447,18.10271,-1.42384,0.1154063,0.5811819,-0.8055489,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.55854,18.9019,0.68824,0.1161326,0.6878314,0.7165201,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.17353,16.21612,-1.97963,0.8604195,0.05575098,-0.5065275,è„îºêg2,è„îºêg,,,0.65,0.35,0,0,False,0,0,0,0,0,0,0,0,0
1.22444,13.455,-2.31198,0.9978025,0.06435801,-0.01575707,âHêD1-0,â∫îºêg,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
0.88723,13.455,-2.38248,-0.1882141,0.1359301,-0.9726759,âHêD1-0,â∫îºêg,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
1.22739,13.455,-2.24856,0.8626763,0.1208879,-0.4910965,âHêD1-0,â∫îºêg,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
0.86157,13.455,-2.36603,-0.5389282,0.1013158,-0.8362365,âHêD1-0,â∫îºêg,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
1.21431,13.455,-2.24146,0.08279289,-0.1336773,0.9875605,âHêD1-0,â∫îºêg,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
1.9395,14.477,-1.47426,0.9013289,0.09246474,-0.4231507,è„îºêg,âHêD2-0,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
2.06157,14.45118,-0.95611,0.9799027,0.09118412,-0.1774154,è„îºêg,âHêD2-0,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
1.73058,14.477,-1.77041,0.7218808,0.1172676,-0.6820091,è„îºêg,âHêD2-0,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
1.45994,14.477,-1.97292,0.5633308,0.1253271,-0.8166711,è„îºêg,âHêD1-0,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
1.175,14.477,-2.13941,0.8612275,0.08735347,-0.5006561,è„îºêg,âHêD1-0,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
1.17199,14.477,-2.21506,0.9989385,0.02910847,-0.03570081,è„îºêg,âHêD1-0,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
0.82634,14.477,-2.25762,-0.2197471,0.1230256,-0.9677685,è„îºêg,âHêD1-0,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
0.80156,14.477,-2.24108,-0.5528956,0.09738889,-0.8275397,è„îºêg,âHêD1-0,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
1.14235,14.477,-2.1322,0.1018891,-0.1230444,0.9871569,è„îºêg,âHêD1-0,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
1.155,14.477,-2.13938,0.491864,-0.09114141,0.8658886,è„îºêg,âHêD1-0,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
3.096484,9.055,1.585033,0.7452629,0.2858754,0.6023772,âHêD4-3,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
2.12821,13.455,0.7932,0.7773848,0.2145056,0.5913208,âHêD4-0,â∫îºêg,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
2.01227,14.477,0.70344,0.7561456,0.09479652,0.647501,è„îºêg,âHêD4-0,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
2.30916,13.455,-0.45967,0.9752976,0.2041209,-0.08443487,âHêD3-0,â∫îºêg,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
3.17077,9.055,-0.40029,0.9611391,0.2109369,-0.1780939,âHêD3-3,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
2.13304,14.45987,0.41651,0.9886334,0.0873937,0.1223367,è„îºêg,âHêD3-0,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
2.26538,13.43787,0.43547,0.9722247,0.1862594,0.1417275,âHêD3-0,â∫îºêg,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
3.30244,9.055,0.94698,0.9679645,0.2447572,0.05602437,âHêD3-3,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
2.30309,13.43787,0.01142,0.9761719,0.2169844,0.002538337,âHêD3-0,â∫îºêg,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
3.2335,9.055,0.28677,0.9717499,0.2199672,-0.08553702,âHêD3-3,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.7467501,15.69776,1.17379,0.244135,-0.04795039,0.968555,è„îºêg,è„îºêg2,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
1.47093,15.75473,0.9971501,0.3370684,-0.09274637,0.9369008,è„îºêg,è„îºêg2,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
1.95284,16.10281,0.79215,0.6011367,-0.1495791,0.7850229,è„îºêg2,è„îºêg,,,0.65,0.35,0,0,False,0,0,0,0,0,0,0,0,0
2.01085,15.63451,-1.01254,0.9866317,0.09086122,-0.1352853,è„îºêg,è„îºêg2,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
1.87039,15.72211,-1.44447,0.8615769,0.06964629,-0.5028269,è„îºêg,è„îºêg2,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
1.65683,15.75913,-1.65953,0.674207,0.1005987,-0.731659,è„îºêg,è„îºêg2,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
1.17507,15.75648,-2.01299,0.8664702,0.03103785,-0.4982632,è„îºêg,è„îºêg2,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
1.16979,15.7692,-2.07632,0.998852,0.004084313,-0.0477293,è„îºêg,è„îºêg2,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
0.82623,15.75552,-2.11733,-0.2426573,0.0758294,-0.9671439,è„îºêg,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.80145,15.75566,-2.10004,-0.5707658,0.06474551,-0.8185562,è„îºêg,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.14243,15.75653,-2.00542,0.09505181,-0.07075363,0.9929547,è„îºêg,è„îºêg2,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
1.15508,15.75648,-2.01297,0.4456015,-0.06306797,0.8930071,è„îºêg,è„îºêg2,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
0.70958,15.102,1.15189,0.221453,-0.001832828,0.9751693,è„îºêg,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.44883,15.102,0.95004,0.3514673,-0.005559938,0.9361836,è„îºêg,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.99967,15.102,0.70526,0.7298794,0.09534987,0.6768934,è„îºêg,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
2.10121,15.102,0.41019,0.9842539,0.02786531,0.1745502,è„îºêg,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
2.04175,15.05428,-0.9717399,0.9892418,0.06412452,-0.1314861,è„îºêg,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.87497,15.102,-1.43536,0.8782868,0.06256891,-0.4740226,è„îºêg,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.65938,15.102,-1.70443,0.6923916,0.09024388,-0.7158561,è„îºêg,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.40111,15.102,-1.89888,0.5713047,0.09492497,-0.8152301,è„îºêg,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.17505,15.102,-2.04991,0.8675148,0.05334683,-0.4945423,è„îºêg,âHêD1-0,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
1.17388,15.102,-2.11913,0.9992446,0.004411736,-0.03861145,è„îºêg,âHêD1-0,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
0.82627,15.102,-2.16264,-0.2376467,0.1064022,-0.9655064,è„îºêg,âHêD1-0,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
0.80149,15.102,-2.14536,-0.5654733,0.0909099,-0.819741,è„îºêg,âHêD1-0,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
1.1424,15.102,-2.04237,0.1195695,-0.101533,0.9876204,è„îºêg,âHêD1-0,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
1.15504,15.102,-2.04989,0.5053023,-0.08584757,0.8586616,è„îºêg,âHêD1-0,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
2.04762,15.01645,-0.58191,0.9952633,0.06701345,-0.07042797,è„îºêg,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
2.07728,14.38656,-0.49811,0.9912195,0.1249274,-0.0433251,è„îºêg,âHêD3-0,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
2.06789,14.38382,-0.09052008,0.9969014,0.05892671,-0.05210753,è„îºêg,âHêD3-0,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
0,18.54925,1.03252,-1.415912E-09,0.5332063,0.8459852,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,18.09955,1.2528,-1.877686E-09,0.2471846,0.9689684,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,17.01267,1.37116,6.262942E-10,0.0159002,0.9998736,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,9.05541,2.42358,-3.738827E-09,0.2090322,0.9779087,âHêD5-3,âHêD6-3,,,0.5,0.5,0,0,False,0,0,0,0,0,0,0,0,0
0,18.85785,0.79171,0,0.6628876,0.7487188,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,15.73582,1.31427,5.64027E-09,-0.0847969,0.9963982,è„îºêg,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,15.102,1.23362,2.334526E-09,-0.03782236,0.9992845,è„îºêg,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.93866,15.5867,-0.64531,0.9914156,0.05458436,-0.1188096,è„îºêg,è„îºêg2,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
2.1483,15.102,-0.09816,0.9955344,-0.01824076,-0.09261971,è„îºêg,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.6967,17.54482,1.27767,0.1294599,0.1232637,0.9838935,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.33269,17.58534,1.33188,0.09156569,0.08483465,0.9921789,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.7053,16.60328,1.24535,0.178182,-0.06001138,0.9821658,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.09544,16.17221,1.11693,0.1873823,-0.1293467,0.9737337,è„îºêg2,è„îºêg,,,0.65,0.35,0,0,False,0,0,0,0,0,0,0,0,0
1.10116,15.73206,1.06339,0.229752,-0.07221021,0.9705667,è„îºêg,è„îºêg2,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
1.07637,15.102,1.06096,0.2580565,0.01050945,0.9660727,è„îºêg,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.11259,14.477,1.1059,0.251507,0.1017421,0.962493,è„îºêg,âHêD5-0,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
1.22537,13.455,1.2059,0.2329081,0.1852061,0.9547002,âHêD5-0,â∫îºêg,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
1.857,9.055,2.13527,0.2919546,0.2292097,0.928561,âHêD5-3,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.7471,16.18936,0.88751,0.4486066,-0.1190412,0.8857659,è„îºêg2,è„îºêg,,,0.65,0.35,0,0,False,0,0,0,0,0,0,0,0,0
1.76022,15.78908,0.86522,0.5607129,-0.1086464,0.8208514,è„îºêg,è„îºêg2,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
1.74295,15.102,0.81215,0.486389,0.02892571,0.8732634,è„îºêg,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.78723,14.477,0.82236,0.460842,0.1075059,0.8809468,è„îºêg,âHêD4-0,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
1.92074,13.455,0.97601,0.5001759,0.2159721,0.8385583,âHêD4-0,â∫îºêg,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
2.74708,9.055,1.82699,0.3612897,0.2366591,0.9019215,âHêD4-3,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.82613,16.7203,-2.02487,-0.2113639,0.1122515,-0.9709402,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.16808,16.71394,-1.96094,0.1796864,0.1239527,-0.9758835,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.8013501,16.72044,-2.00758,-0.5699017,0.08338419,-0.8174712,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.17053,16.71804,-1.89766,0.8432325,0.08103474,-0.531406,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.1421,16.7215,-1.88888,-0.02463402,-0.1464638,0.9889092,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.3802,16.70123,-1.79298,0.6597571,0.1000154,-0.7447935,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
2.16758,15.65938,0.02878,0.9999505,0.009704919,0.00217001,è„îºêg,è„îºêg2,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
2.00942,15.62227,0.57088,0.8595306,-0.01266443,0.5109274,è„îºêg,è„îºêg2,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
1.14259,17.50146,1.2338,0.1318939,0.07464629,0.9884492,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.11589,16.99169,1.23959,0.1364378,-0.03891888,0.9898839,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.35628,16.60878,1.30687,0.1763374,-0.04154717,0.9834525,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.35245,16.16512,1.28374,0.201174,-0.05304013,0.9781185,è„îºêg2,è„îºêg,,,0.65,0.35,0,0,False,0,0,0,0,0,0,0,0,0
0.35863,17.01143,1.31927,0.1483774,-0.02465766,0.9886234,è„îºêg2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.35549,15.71262,1.265,0.1744579,-0.06435687,0.9825593,è„îºêg,è„îºêg2,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
0.35223,15.102,1.23124,0.1257702,-0.02735413,0.9916822,è„îºêg,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.34089,14.477,1.23543,0.1186508,0.08939634,0.9889036,è„îºêg,âHêD4-3,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
0.40897,13.455,1.39207,0.1370493,0.1919836,0.9717818,âHêD5-0,â∫îºêg,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
0.67022,9.055,2.36865,0.09164131,0.2125919,0.9728343,âHêD5-3,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.57175,18.81602,0.02429,0.2711661,0.9608551,0.05680127,ç∂å®,è„îºêg2,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
1.53668,18.73558,-0.4283,0.2678737,0.9216769,-0.2806337,è„îºêg2,ç∂å®,,,0.55,0.45,0,0,False,0,0,0,0,0,0,0,0,0
1.73475,18.76846,0.05684,0.350702,0.9364871,-2.937473E-05,ç∂å®,è„îºêg2,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
1.76301,18.627,0.55204,0.2889735,0.8508149,0.4388717,ç∂å®,è„îºêg2,,,0.8,0.2,0,0,False,0,0,0,0,0,0,0,0,0
1.21593,18.43279,1.01242,0.17525,0.5264789,0.8319299,è„îºêg2,ç∂å®,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
1.79208,18.31227,0.94437,0.2322712,0.5286802,0.8164235,ç∂å®,è„îºêg2,,,0.69,0.31,0,0,False,0,0,0,0,0,0,0,0,0
1.77167,18.6587,-0.42854,0.4105727,0.8496233,-0.3310139,ç∂å®,è„îºêg2,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
